"Latest: Wavelength (nm)","Latest: Intensity (rel)","Run 1: Wavelength (nm)","Run 1: Intensity (rel)","Run 2: Wavelength (nm)","Run 2: Intensity (rel)","Run 3: Wavelength (nm)","Run 3: Intensity (rel)","Run 4: Wavelength (nm)","Run 4: Intensity (rel)","Run 5: Wavelength (nm)","Run 5: Intensity (rel)"
885.7,0.0199394598306,885.7,0.0196011291676,885.7,0.018918783856,885.7,0.0197544060426,885.7,0.0195409323262,885.7,0.01957488365
886.4,0.0179641794461,886.4,0.0180943007553,886.4,0.0179643320363,886.4,0.0182483405814,886.4,0.0184422827497,886.4,0.0182740520333
887.1,0.019789921416,887.1,0.0191448844129,887.1,0.0195756847486,887.1,0.0198230716411,887.1,0.0192166781109,887.1,0.0194665445945
887.7,0.0183380254826,887.7,0.0189037918669,887.7,0.0187516975662,887.7,0.0190563057908,887.7,0.0188893720912,887.7,0.019221637293
888.4,0.0186813534752,888.4,0.0190441748684,888.4,0.0177934309911,888.4,0.0188754863813,888.4,0.0190297550927,888.4,0.0184419012741
889.1,0.0187774853132,889.1,0.0184773022049,889.1,0.0187120241093,889.1,0.0186137941558,889.1,0.0187467002365,889.1,0.0187905699245
889.7,0.0177696269169,889.7,0.0182392614633,889.7,0.0181092927443,889.7,0.017690623331,889.7,0.0183087663081,889.7,0.0180161745632
890.4,0.0181694132906,890.4,0.0182949568933,890.4,0.0179162661173,890.4,0.0174182497902,890.4,0.0180440222782,890.4,0.0182626077668
891.1,0.0188987945373,891.1,0.0187870603494,891.1,0.0181001373312,891.1,0.0183192950332,891.1,0.0181271839475,891.1,0.0187402151522
891.7,0.0190033188373,891.7,0.018791638056,891.7,0.0188569848173,891.7,0.0189182116426,891.7,0.0186849011978,891.7,0.0185944914931
892.4,0.0177848859388,892.4,0.0183384451057,892.4,0.017889562829,892.4,0.0177188525216,892.4,0.0178288700694,892.4,0.0183778133822
893.1,0.0188362325475,893.1,0.0181934843977,893.1,0.0183305485618,893.1,0.0184489967193,893.1,0.0188374914168,893.1,0.0183259327077
893.7,0.0196762417029,893.7,0.0209469748989,893.7,0.0199342717632,893.7,0.0198322270542,893.7,0.0199750514992,893.7,0.0205476462959
894.4,0.0181030365454,894.4,0.0181278706035,894.4,0.0180635156786,894.4,0.0178203250172,894.4,0.01832402533,894.4,0.0177521934844
895.1,0.0195740062562,895.1,0.0197064164187,895.1,0.0190049973297,895.1,0.0189571221485,895.1,0.019201419089,895.1,0.0200143434806
895.7,0.0186210803388,895.7,0.0184773022049,895.7,0.0182313649195,895.7,0.0182269779507,895.7,0.0183377584497,895.7,0.0192666514076
896.4,0.0166068894484,896.4,0.0171177233539,896.4,0.0167100404364,896.4,0.016290608072,896.4,0.0168736552987,896.4,0.0166245517662
897.1,0.0176712062257,897.1,0.0172275883116,897.1,0.0172036697948,897.1,0.017110780499,897.1,0.0169919127184,897.1,0.0176560616464
897.7,0.0187408636606,897.7,0.0184429694057,897.7,0.018275616083,897.7,0.0181224536507,897.7,0.0188466468299,897.7,0.0181710536355
898.4,0.0172080949111,898.4,0.0177288471809,898.4,0.0169549477379,898.4,0.0171123064012,898.4,0.0174985122454,898.4,0.0170563820859
899.1,0.0166496147097,899.1,0.0164852368963,899.1,0.0163384832532,899.1,0.0167628747997,899.1,0.0167607385367,899.1,0.0159607843137
899.7,0.019105554284,899.7,0.0192143129625,899.7,0.0179078736553,899.7,0.0189426260777,899.7,0.0186047913329,899.7,0.0188607614252
